Date,Hour,Demand_Forecast_MW,Wind_MW,Solar_PV_MW
2021-04-16,10,31947.0,9190.0,3136.0
2021-04-16,11,32363.0,9308.0,5209.6
2021-04-16,12,32441.0,9603.0,6403.2
2021-04-16,13,32403.0,9868.0,7243.8
2021-04-16,14,32032.0,9839.0,7766.6
2021-04-16,15,31015.0,9934.0,7805.8
2021-04-16,16,29732.0,10019.0,7353.8
2021-04-16,17,29060.0,10287.0,6658.1
2021-04-16,18,28655.0,10617.0,5864.5
2021-04-16,19,28367.0,10950.0,4495.6
2021-04-16,20,28765.0,11270.0,2439.5
2021-04-16,21,30107.0,11382.0,466.5
2021-04-16,22,31502.0,11396.0,0.4
2021-04-16,23,29041.0,11419.0,0.0
2021-04-16,24,26751.0,11286.0,0.0
2021-04-17,1,25299.0,10005.0,0.0
2021-04-17,2,23824.0,9480.0,0.0
2021-04-17,3,22704.0,9168.0,0.0
2021-04-17,4,22150.0,8861.0,0.0
2021-04-17,5,21823.0,8626.0,0.0
2021-04-17,6,21716.0,8507.0,0.0
2021-04-17,7,22359.0,8526.0,0.0
2021-04-17,8,23114.0,8589.0,36.3
2021-04-17,9,24466.0,8529.0,1221.6
2021-04-17,10,26761.0,8556.0,3759.9
2021-04-17,11,28353.0,8761.0,5799.7
2021-04-17,12,28803.0,8698.0,6965.5
2021-04-17,13,28678.0,8562.0,7720.0
2021-04-17,14,28670.0,8515.0,8244.2
2021-04-17,15,28089.0,8820.0,8680.8
2021-04-17,16,26604.0,9094.0,8482.1
2021-04-17,17,25613.0,9392.0,8017.0
2021-04-17,18,25155.0,9474.0,7055.1
2021-04-17,19,25076.0,9487.0,5754.1
2021-04-17,20,25786.0,9431.0,3300.0
2021-04-17,21,27424.0,9332.0,611.8
2021-04-17,22,29383.0,9286.0,5.7
2021-04-17,23,27578.0,9145.0,0.0
2021-04-17,24,25476.0,8765.0,0.0
2021-04-18,1,23465.0,9229.0,0.0
2021-04-18,2,21822.0,8992.0,0.0
2021-04-18,3,20782.0,8564.0,0.0
2021-04-18,4,20230.0,8014.0,0.0
2021-04-18,5,19995.0,7509.0,0.0
2021-04-18,6,19946.0,6999.0,0.0
2021-04-18,7,20317.0,6719.0,0.0
2021-04-18,8,20522.0,6490.0,37.2
2021-04-18,9,21268.0,5933.0,1326.9
2021-04-18,10,23349.0,5422.0,4330.0
2021-04-18,11,25142.0,4891.0,6095.0
2021-04-18,12,25848.0,4170.0,7507.0
2021-04-18,13,25857.0,3732.0,8544.0
2021-04-18,14,26027.0,3404.0,8832.4
2021-04-18,15,25884.0,3350.0,8868.0
2021-04-18,16,24356.0,3345.0,8670.6
2021-04-18,17,23429.0,3448.0,8180.2
2021-04-18,18,23058.0,3620.0,7127.2
2021-04-18,19,23282.0,3593.0,5316.0
2021-04-18,20,24109.0,3613.0,2768.5
2021-04-18,21,26173.0,3492.0,481.8
2021-04-18,22,28543.0,3489.0,0.0
2021-04-18,23,27216.0,3491.0,0.0
2021-04-18,24,25184.0,3314.0,0.0
2021-04-19,1,23160.0,2800.0,0.0
2021-04-19,2,21729.0,2746.0,0.0
2021-04-19,3,20911.0,2730.0,0.0
2021-04-19,4,20666.0,2728.0,0.0
2021-04-19,5,20762.0,2754.0,0.0
2021-04-19,6,21449.0,2795.0,0.0
2021-04-19,7,24221.0,2825.0,0.0
2021-04-19,8,27629.0,2869.0,141.3
2021-04-19,9,29967.0,2469.0,1029.2
2021-04-19,10,31341.0,1989.0,2998.8
2021-04-19,11,31749.0,1624.0,4840.5
2021-04-19,12,31646.0,1698.0,5873.6
2021-04-19,13,31582.0,1779.0,6597.4
2021-04-19,14,31337.0,1948.0,6887.4
2021-04-19,15,30598.0,2493.0,7206.6
2021-04-19,16,29608.0,3039.0,6935.1
2021-04-19,17,28943.0,3598.0,6262.3
2021-04-19,18,28613.0,3920.0,5145.2
2021-04-19,19,28169.0,4168.0,3691.2
2021-04-19,20,28392.0,4269.0,1828.4
2021-04-19,21,29786.0,4019.0,361.4
2021-04-19,22,31718.0,3783.0,0.7
2021-04-19,23,29233.0,3567.0,0.0
2021-04-19,24,26659.0,3529.0,0.0
2021-04-20,1,24872.0,2826.0,0.0
2021-04-20,2,23522.0,2717.0,0.0
2021-04-20,3,22745.0,2358.0,0.0
2021-04-20,4,22448.0,2011.0,0.0
2021-04-20,5,22455.0,1688.0,0.0
2021-04-20,6,22930.0,1499.0,0.0
2021-04-20,7,25426.0,1395.0,0.0
2021-04-20,8,28569.0,1177.0,116.4
2021-04-20,9,30620.0,1007.0,1003.8
2021-04-20,10,31688.0,866.0,3353.9
2021-04-20,11,32016.0,720.0,5343.3
2021-04-20,12,32012.0,822.0,6875.5
2021-04-20,13,32023.0,986.0,6737.1
2021-04-20,14,31747.0,1208.0,7262.4
2021-04-20,15,30825.0,1592.0,7191.4
2021-04-20,16,29788.0,2014.0,6489.6
2021-04-20,17,29180.0,2436.0,5599.1
2021-04-20,18,28894.0,2717.0,4418.8
2021-04-20,19,28568.0,2970.0,3150.6
2021-04-20,20,29039.0,3191.0,1570.6
2021-04-20,21,30544.0,2823.0,350.2
2021-04-20,22,31883.0,2468.0,1.3
2021-04-20,23,29233.0,2121.0,0.0
2021-04-20,24,26710.0,1855.0,0.0
2021-04-21,1,25048.0,2035.0,0.0
2021-04-21,2,23599.0,1905.0,0.0
2021-04-21,3,22786.0,1709.0,0.0
2021-04-21,4,22427.0,1484.0,0.0
2021-04-21,5,22371.0,1291.0,0.0
2021-04-21,6,22839.0,1191.0,0.0
2021-04-21,7,25233.0,1112.0,0.0
2021-04-21,8,28419.0,1074.0,109.5
2021-04-21,9,30333.0,1012.0,705.0
2021-04-21,10,31331.0,940.0,2230.9
2021-04-21,11,31589.0,916.0,3636.2
2021-04-21,12,31635.0,1188.0,4515.4
2021-04-21,13,31690.0,1559.0,5223.4
2021-04-21,14,31388.0,1958.0,5597.2
2021-04-21,15,30445.0,2368.0,5633.9
2021-04-21,16,29396.0,2937.0,5297.7
2021-04-21,17,28896.0,3458.0,4485.6
2021-04-21,18,28563.0,3695.0,3271.2
2021-04-21,19,28547.0,3822.0,2119.8
2021-04-21,20,29166.0,3966.0,966.4
2021-04-21,21,30673.0,3791.0,195.9
2021-04-21,22,31857.0,3776.0,0.3
2021-04-21,23,29073.0,3954.0,0.0
2021-04-21,24,26513.0,3960.0,0.0
2021-04-22,1,25057.0,3880.0,0.0
2021-04-22,2,23679.0,3865.0,0.0
2021-04-22,3,22842.0,3951.0,0.0
2021-04-22,4,22477.0,4017.0,0.0
2021-04-22,5,22388.0,4053.0,0.0
2021-04-22,6,22833.0,3892.0,0.0
2021-04-22,7,25110.0,3752.0,0.0
2021-04-22,8,28095.0,3637.0,62.3
2021-04-22,9,30034.0,3557.0,500.5
2021-04-22,10,31245.0,3498.0,1617.9
2021-04-22,11,31545.0,3475.0,2942.3
2021-04-22,12,31640.0,3527.0,4112.3
2021-04-22,13,31656.0,3570.0,5245.2
2021-04-22,14,31493.0,3657.0,5878.2
2021-04-22,15,30573.0,3583.0,6188.4
2021-04-22,16,29536.0,3410.0,5798.5
2021-04-22,17,29047.0,3176.0,5332.5
2021-04-22,18,28758.0,2978.0,4802.2
2021-04-22,19,28530.0,2772.0,3948.9
2021-04-22,20,28958.0,2624.0,2351.3
2021-04-22,21,30427.0,2530.0,491.5
2021-04-22,22,31608.0,2544.0,0.4
2021-04-22,23,29011.0,2595.0,0.0
2021-04-22,24,26532.0,2713.0,0.0
2021-04-23,1,25255.0,3458.0,0.0
2021-04-23,2,23753.0,3834.0,0.0
2021-04-23,3,22848.0,4131.0,0.0
2021-04-23,4,22381.0,4634.0,0.0
2021-04-23,5,22291.0,5122.0,0.0
2021-04-23,6,22792.0,5384.0,0.0
2021-04-23,7,25044.0,5766.0,0.0
2021-04-23,8,27953.0,6205.0,68.4
2021-04-23,9,29993.0,6525.0,780.9
2021-04-23,10,30966.0,6816.0,2322.2
2021-04-23,11,31333.0,7381.0,4023.2
2021-04-23,12,31241.0,8062.0,5306.4
2021-04-23,13,31190.0,8454.0,5855.8
2021-04-23,14,30879.0,8787.0,6259.7
2021-04-23,15,29934.0,9197.0,6681.5
2021-04-23,16,28818.0,9588.0,6635.8
2021-04-23,17,28181.0,9992.0,6013.3
2021-04-23,18,27857.0,9928.0,5120.0
2021-04-23,19,27721.0,9843.0,3386.1
2021-04-23,20,28071.0,9735.0,1599.1
2021-04-23,21,29236.0,9933.0,290.0
2021-04-23,22,30549.0,10140.0,8.1
2021-04-23,23,28358.0,10266.0,0.0
2021-04-23,24,26188.0,10096.0,0.0
2021-04-24,1,24583.0,10203.0,0.0
2021-04-24,2,23039.0,10183.0,0.0
2021-04-24,3,22046.0,9960.0,0.0
2021-04-24,4,21502.0,9715.0,0.0
2021-04-24,5,21207.0,9489.0,0.0
2021-04-24,6,21094.0,9297.0,0.0
2021-04-24,7,21655.0,9170.0,0.0
2021-04-24,8,22292.0,9023.0,114.9
2021-04-24,9,23636.0,8799.0,1051.8
2021-04-24,10,25799.0,8560.0,2978.5
2021-04-24,11,27114.0,8479.0,4269.9
2021-04-24,12,27401.0,8757.0,5132.6
2021-04-24,13,27405.0,9050.0,5421.8
2021-04-24,14,27473.0,9317.0,5843.3
2021-04-24,15,26966.0,9240.0,4951.3
2021-04-24,16,25416.0,9194.0,4326.5
2021-04-24,17,24472.0,9123.0,3674.5
2021-04-24,18,23977.0,9017.0,2590.7
2021-04-24,19,23821.0,8911.0,1892.1
2021-04-24,20,24340.0,8788.0,969.6
2021-04-24,21,25662.0,8834.0,234.7
2021-04-24,22,27782.0,8941.0,3.0
2021-04-24,23,26319.0,9010.0,0.0
2021-04-24,24,24327.0,8438.0,0.0
2021-04-25,1,22633.0,7723.0,0.0
2021-04-25,2,21127.0,7364.0,0.0
2021-04-25,3,20200.0,6922.0,0.0
2021-04-25,4,19584.0,6510.0,0.0
2021-04-25,5,19325.0,6159.0,0.0
2021-04-25,6,19283.0,6285.0,0.0
2021-04-25,7,19640.0,6430.0,0.0
2021-04-25,8,19795.0,6593.0,86.9
2021-04-25,9,20405.0,6569.0,652.1
2021-04-25,10,22408.0,6641.0,1794.3
2021-04-25,11,24052.0,6757.0,2924.7
2021-04-25,12,24874.0,6947.0,3709.5
2021-04-25,13,25141.0,7208.0,3979.1
2021-04-25,14,25519.0,7490.0,4347.2
2021-04-25,15,25262.0,7449.0,5039.5
2021-04-25,16,23737.0,7309.0,5084.1
2021-04-25,17,22751.0,7190.0,4575.4
2021-04-25,18,22302.0,6798.0,3716.5
2021-04-25,19,22496.0,6381.0,2616.8
2021-04-25,20,23081.0,5924.0,1321.7
2021-04-25,21,24692.0,5735.0,311.3
2021-04-25,22,26981.0,5542.0,6.4
2021-04-25,23,25990.0,5330.0,0.0
2021-04-25,24,24084.0,4880.0,0.0
2021-04-26,1,22614.0,4306.0,0.0
2021-04-26,2,21276.0,3933.0,0.0
2021-04-26,3,20551.0,3624.0,0.0
2021-04-26,4,20253.0,3349.0,0.0
2021-04-26,5,20386.0,3111.0,0.0
2021-04-26,6,21130.0,2856.0,0.0
2021-04-26,7,23764.0,2595.0,0.0
2021-04-26,8,27053.0,2364.0,83.2
2021-04-26,9,29451.0,2144.0,682.6
2021-04-26,10,30770.0,1974.0,2069.5
2021-04-26,11,31180.0,1828.0,3426.2
2021-04-26,12,31307.0,1927.0,4520.9
2021-04-26,13,31458.0,2048.0,5008.5
2021-04-26,14,31430.0,2270.0,5186.1
2021-04-26,15,30505.0,2518.0,5369.6
2021-04-26,16,29504.0,2738.0,5051.7
2021-04-26,17,28964.0,2922.0,4742.7
2021-04-26,18,28542.0,2775.0,4080.5
2021-04-26,19,28367.0,2636.0,3026.3
2021-04-26,20,28560.0,2526.0,1376.5
2021-04-26,21,29788.0,2514.0,307.5
2021-04-26,22,31097.0,2554.0,5.9
2021-04-26,23,28561.0,2648.0,0.0
2021-04-26,24,26078.0,2899.0,0.0
2021-04-27,1,24605.0,1743.0,0.0
2021-04-27,2,23288.0,1829.0,0.0
2021-04-27,3,22441.0,1991.0,0.0
2021-04-27,4,22087.0,2188.0,0.0
2021-04-27,5,22118.0,2360.0,0.0
2021-04-27,6,22640.0,2307.0,0.0
2021-04-27,7,24865.0,2195.0,0.0
2021-04-27,8,27767.0,2044.0,128.6
2021-04-27,9,29805.0,1814.0,862.2
2021-04-27,10,30998.0,1654.0,2387.0
2021-04-27,11,31415.0,1567.0,3818.7
2021-04-27,12,31519.0,1710.0,5050.2
2021-04-27,13,31701.0,1860.0,5476.2
2021-04-27,14,31634.0,2147.0,5908.2
2021-04-27,15,30713.0,2705.0,5987.3
2021-04-27,16,29693.0,3344.0,5575.9
2021-04-27,17,29146.0,3952.0,4740.9
2021-04-27,18,28859.0,4100.0,4022.5
2021-04-27,19,28807.0,4132.0,2874.2
2021-04-27,20,29243.0,4087.0,1363.9
2021-04-27,21,30620.0,4157.0,330.7
2021-04-27,22,31635.0,4249.0,9.0
2021-04-27,23,28986.0,4344.0,0.0
2021-04-27,24,26490.0,4181.0,0.0
2021-04-28,1,24854.0,3658.0,0.0
2021-04-28,2,23445.0,3383.0,0.0
2021-04-28,3,22573.0,3209.0,0.0
2021-04-28,4,22218.0,3056.0,0.0
2021-04-28,5,22207.0,2971.0,0.0
2021-04-28,6,22726.0,2953.0,0.0
2021-04-28,7,24927.0,2819.0,0.0
2021-04-28,8,27907.0,2625.0,130.5
2021-04-28,9,30142.0,2472.0,966.4
2021-04-28,10,31236.0,2412.0,2683.2
2021-04-28,11,31593.0,2429.0,4078.2
2021-04-28,12,31677.0,2480.0,5524.4
2021-04-28,13,31851.0,2767.0,5663.0
2021-04-28,14,31669.0,3318.0,6309.4
2021-04-28,15,30812.0,3906.0,6498.7
2021-04-28,16,29765.0,4362.0,5928.4
2021-04-28,17,29221.0,4777.0,5323.1
2021-04-28,18,28915.0,4987.0,4451.0
2021-04-28,19,28682.0,5176.0,3291.4
2021-04-28,20,29143.0,5275.0,1614.3
2021-04-28,21,30474.0,5097.0,375.4
2021-04-28,22,31507.0,4922.0,15.0
2021-04-28,23,29070.0,4835.0,0.0
2021-04-28,24,26527.0,4787.0,0.0
2021-04-29,1,24793.0,4708.0,0.0
2021-04-29,2,23307.0,4721.0,0.0
2021-04-29,3,22426.0,4625.0,0.0
2021-04-29,4,22035.0,4550.0,0.0
2021-04-29,5,22015.0,4453.0,0.0
2021-04-29,6,22509.0,4196.0,0.0
2021-04-29,7,24816.0,3932.0,0.0
2021-04-29,8,27770.0,3675.0,139.8
2021-04-29,9,29944.0,3411.0,1067.6
2021-04-29,10,31086.0,3145.0,2983.6
2021-04-29,11,31501.0,2959.0,4711.0
2021-04-29,12,31625.0,2990.0,5896.3
2021-04-29,13,31787.0,3039.0,6124.8
2021-04-29,14,31580.0,3088.0,6256.1
2021-04-29,15,30629.0,3420.0,6553.2
2021-04-29,16,29604.0,3850.0,6157.0
2021-04-29,17,29072.0,4257.0,5374.8
2021-04-29,18,28743.0,4523.0,4567.6
2021-04-29,19,28571.0,4787.0,3791.5
2021-04-29,20,28991.0,5043.0,1967.8
2021-04-29,21,30193.0,4796.0,432.9
2021-04-29,22,31357.0,4553.0,19.0
2021-04-29,23,29063.0,4297.0,0.0
2021-04-29,24,26497.0,3785.0,0.0
2021-04-30,1,24633.0,3575.0,0.0
2021-04-30,2,23151.0,3221.0,0.0
2021-04-30,3,22247.0,2878.0,0.0
2021-04-30,4,21925.0,2550.0,0.0
2021-04-30,5,21957.0,2236.0,0.0
2021-04-30,6,22454.0,2075.0,0.0
2021-04-30,7,24725.0,1908.0,4.3
2021-04-30,8,27446.0,1742.0,199.9
2021-04-30,9,29546.0,1540.0,1318.3
2021-04-30,10,30915.0,1319.0,3482.8
2021-04-30,11,31369.0,1147.0,5259.4
2021-04-30,12,31433.0,1328.0,6269.5
2021-04-30,13,31613.0,1603.0,6587.9
2021-04-30,14,31426.0,2020.0,6918.9
2021-04-30,15,30387.0,2558.0,6728.1
2021-04-30,16,29339.0,3133.0,6221.4
2021-04-30,17,28750.0,3781.0,5689.7
2021-04-30,18,28355.0,4307.0,4679.2
2021-04-30,19,28222.0,4855.0,3462.8
2021-04-30,20,28364.0,5439.0,1884.3
2021-04-30,21,29068.0,5536.0,450.2
2021-04-30,22,30421.0,5598.0,17.6
2021-04-30,23,28372.0,5673.0,0.0
2021-04-30,24,26064.0,5678.0,0.0
2021-05-01,1,24251.0,5648.0,0.0
2021-05-01,2,22666.0,5633.0,0.0
2021-05-01,3,21455.0,5831.0,0.0
2021-05-01,4,20793.0,6078.0,0.0
2021-05-01,5,20249.0,6321.0,0.0
2021-05-01,6,19840.0,6514.0,0.0
2021-05-01,7,19791.0,6704.0,5.0
2021-05-01,8,19779.0,6892.0,239.4
2021-05-01,9,20675.0,7010.0,1812.1
2021-05-01,10,22497.0,7094.0,4571.1
2021-05-01,11,23761.0,7424.0,6133.0
2021-05-01,12,24356.0,7741.0,6926.7
2021-05-01,13,24584.0,7837.0,7913.9
2021-05-01,14,24901.0,7963.0,8065.8
2021-05-01,15,24664.0,7888.0,7786.2
2021-05-01,16,23311.0,7803.0,7359.5
2021-05-01,17,22443.0,7724.0,6783.8
2021-05-01,18,21874.0,7623.0,6191.0
2021-05-01,19,21678.0,7460.0,5012.1
2021-05-01,20,22138.0,7328.0,2769.4
2021-05-01,21,23357.0,7127.0,589.5
2021-05-01,22,26069.0,6976.0,13.4
2021-05-01,23,25762.0,6799.0,0.0
2021-05-01,24,23857.0,6470.0,0.0
2021-05-02,1,21926.0,6083.0,0.0
2021-05-02,2,20372.0,5659.0,0.0
2021-05-02,3,19404.0,5162.0,0.0
2021-05-02,4,18933.0,4671.0,0.0
2021-05-02,5,18755.0,4222.0,0.0
2021-05-02,6,18841.0,3855.0,0.0
2021-05-02,7,19456.0,3568.0,5.9
2021-05-02,8,19429.0,3389.0,227.4
2021-05-02,9,20448.0,2979.0,1969.3
2021-05-02,10,22543.0,2562.0,4731.1
2021-05-02,11,24419.0,2228.0,6488.5
2021-05-02,12,25109.0,1991.0,7296.4
2021-05-02,13,25522.0,1833.0,8486.1
2021-05-02,14,25877.0,1770.0,8731.1
2021-05-02,15,25497.0,1970.0,8648.6
2021-05-02,16,24204.0,2246.0,8372.4
2021-05-02,17,23372.0,2598.0,7814.1
2021-05-02,18,22849.0,3280.0,6716.7
2021-05-02,19,23173.0,4160.0,5212.7
2021-05-02,20,23843.0,5184.0,2896.0
2021-05-02,21,25121.0,5966.0,676.9
2021-05-02,22,27027.0,6784.0,82.8
2021-05-02,23,26226.0,7753.0,0.0
2021-05-02,24,24248.0,7753.0,0.0
2021-05-03,1,21938.0,7651.0,0.0
2021-05-03,2,20634.0,7566.0,0.0
2021-05-03,3,19802.0,7251.0,0.0
2021-05-03,4,19494.0,7009.0,0.0
2021-05-03,5,19732.0,6927.0,0.0
2021-05-03,6,20427.0,6553.0,0.0
2021-05-03,7,22685.0,6182.0,5.6
2021-05-03,8,25108.0,5802.0,214.7
2021-05-03,9,27659.0,5456.0,1524.0
2021-05-03,10,29104.0,5137.0,3601.3
2021-05-03,11,29838.0,4903.0,5336.1
2021-05-03,12,29930.0,4742.0,6001.0
2021-05-03,13,30041.0,4439.0,6320.3
2021-05-03,14,29933.0,4145.0,6926.0
2021-05-03,15,29068.0,3952.0,6911.9
2021-05-03,16,28018.0,3878.0,6038.7
2021-05-03,17,27408.0,3980.0,5323.2
2021-05-03,18,27095.0,3817.0,4404.2
2021-05-03,19,27098.0,3761.0,3259.3
2021-05-03,20,27706.0,3745.0,1776.6
2021-05-03,21,28774.0,3714.0,493.5
2021-05-03,22,30002.0,3690.0,42.6
2021-05-03,23,27962.0,3542.0,0.0
2021-05-03,24,25764.0,3240.0,0.0
2021-05-04,1,23847.0,2932.0,0.0
2021-05-04,2,22594.0,2759.0,0.0
2021-05-04,3,21815.0,2535.0,0.0
2021-05-04,4,21494.0,2300.0,0.0
2021-05-04,5,21576.0,2037.0,0.0
2021-05-04,6,22201.0,1749.0,0.0
2021-05-04,7,24360.0,1519.0,3.9
2021-05-04,8,27047.0,1370.0,309.0
2021-05-04,9,29616.0,1239.0,2069.7
2021-05-04,10,30769.0,1139.0,4779.9
2021-05-04,11,31136.0,1100.0,6843.7
2021-05-04,12,31296.0,1193.0,7706.8
2021-05-04,13,31290.0,1424.0,8439.1
2021-05-04,14,31032.0,1727.0,8459.3
2021-05-04,15,30128.0,2161.0,8587.3
2021-05-04,16,28995.0,2615.0,8422.2
2021-05-04,17,28484.0,3074.0,8216.1
2021-05-04,18,28224.0,3432.0,7341.6
2021-05-04,19,27979.0,3733.0,5957.1
2021-05-04,20,28480.0,3987.0,3760.2
2021-05-04,21,29331.0,4129.0,1007.3
2021-05-04,22,30451.0,4295.0,29.9
2021-05-04,23,28537.0,4391.0,0.0
2021-05-04,24,25997.0,4360.0,0.0
2021-05-05,1,24453.0,4126.0,0.0
2021-05-05,2,23075.0,3820.0,0.0
2021-05-05,3,22213.0,3495.0,0.0
2021-05-05,4,21904.0,3146.0,0.0
2021-05-05,5,21907.0,3014.0,0.0
2021-05-05,6,22461.0,3068.0,0.0
2021-05-05,7,24551.0,3148.0,2.0
2021-05-05,8,26998.0,3188.0,300.6
2021-05-05,9,29264.0,3046.0,2519.8
2021-05-05,10,30418.0,2962.0,5413.3
2021-05-05,11,30736.0,2902.0,7048.9
2021-05-05,12,30897.0,2828.0,7697.3
2021-05-05,13,31072.0,2767.0,8092.3
2021-05-05,14,30965.0,2719.0,8634.3
2021-05-05,15,30153.0,2792.0,8794.3
2021-05-05,16,29135.0,2928.0,8606.9
2021-05-05,17,28799.0,3107.0,8326.9
2021-05-05,18,28372.0,3193.0,7539.4
2021-05-05,19,27899.0,3255.0,6217.5
2021-05-05,20,28345.0,3297.0,3920.5
2021-05-05,21,29240.0,3224.0,1042.1
2021-05-05,22,30293.0,3179.0,92.6
2021-05-05,23,28417.0,3236.0,0.0
2021-05-05,24,25920.0,3176.0,0.0
2021-05-06,1,24388.0,3334.0,0.0
2021-05-06,2,23076.0,3275.0,0.0
2021-05-06,3,22258.0,3272.0,0.0
2021-05-06,4,21950.0,3381.0,0.0
2021-05-06,5,21995.0,3518.0,0.0
2021-05-06,6,22549.0,3694.0,0.0
2021-05-06,7,24659.0,3925.0,1.7
2021-05-06,8,27056.0,4142.0,374.6
2021-05-06,9,29250.0,4080.0,2540.4
2021-05-06,10,30343.0,3902.0,5523.4
2021-05-06,11,30835.0,3846.0,7117.3
2021-05-06,12,30903.0,4083.0,7798.5
2021-05-06,13,31070.0,4496.0,8269.0
2021-05-06,14,30990.0,4914.0,9060.8
2021-05-06,15,30148.0,5544.0,9050.8
2021-05-06,16,29159.0,6050.0,8858.4
2021-05-06,17,28814.0,6574.0,8380.9
2021-05-06,18,28586.0,7118.0,7388.7
2021-05-06,19,28125.0,7420.0,5988.2
2021-05-06,20,28270.0,7581.0,3878.5
2021-05-06,21,29033.0,7416.0,1129.3
2021-05-06,22,30324.0,7253.0,78.4
2021-05-06,23,28442.0,7003.0,0.0
2021-05-06,24,25989.0,6657.0,0.0
2021-05-07,1,24524.0,6796.0,0.0
2021-05-07,2,23204.0,6649.0,0.0
2021-05-07,3,22359.0,6415.0,0.0
2021-05-07,4,22025.0,6204.0,0.0
2021-05-07,5,22039.0,5967.0,0.0
2021-05-07,6,22565.0,5672.0,0.0
2021-05-07,7,24628.0,5327.0,1.5
2021-05-07,8,27040.0,4802.0,362.9
2021-05-07,9,29027.0,4119.0,2615.1
2021-05-07,10,30132.0,3606.0,5614.1
2021-05-07,11,30482.0,3328.0,7256.8
2021-05-07,12,30667.0,3285.0,7707.4
2021-05-07,13,30899.0,3369.0,8579.3
2021-05-07,14,30923.0,3516.0,8875.9
2021-05-07,15,30060.0,3693.0,8939.2
2021-05-07,16,28956.0,3798.0,9045.7
2021-05-07,17,28412.0,3819.0,8384.9
2021-05-07,18,28067.0,3710.0,7365.2
2021-05-07,19,27660.0,3615.0,6092.9
2021-05-07,20,27727.0,3395.0,3927.1
2021-05-07,21,28305.0,3222.0,1061.5
2021-05-07,22,29378.0,3160.0,76.6
2021-05-07,23,27732.0,3076.0,0.0
2021-05-07,24,25627.0,3103.0,0.0
2021-05-08,1,24205.0,3699.0,0.0
2021-05-08,2,22799.0,3953.0,0.0
2021-05-08,3,21917.0,4202.0,0.0
2021-05-08,4,21432.0,4504.0,0.0
2021-05-08,5,21249.0,4852.0,0.0
2021-05-08,6,21103.0,5175.0,0.0
2021-05-08,7,21343.0,5513.0,1.9
2021-05-08,8,21816.0,5850.0,372.9
2021-05-08,9,23276.0,6144.0,2559.7
2021-05-08,10,25369.0,6521.0,5377.1
2021-05-08,11,26704.0,7089.0,6779.9
2021-05-08,12,27135.0,8400.0,7670.6
2021-05-08,13,27250.0,9771.0,8166.1
2021-05-08,14,27514.0,10949.0,8330.4
2021-05-08,15,26979.0,11360.0,8217.5
2021-05-08,16,25565.0,11667.0,8057.0
2021-05-08,17,24631.0,11925.0,7768.8
2021-05-08,18,24112.0,11926.0,6968.4
2021-05-08,19,24105.0,11732.0,5300.6
2021-05-08,20,24442.0,11471.0,3012.6
2021-05-08,21,25239.0,11478.0,775.3
2021-05-08,22,26784.0,11491.0,62.4
2021-05-08,23,26025.0,11614.0,0.0
2021-05-08,24,24139.0,11826.0,0.0
2021-05-09,1,22514.0,11890.0,0.0
2021-05-09,2,21074.0,11750.0,0.0
2021-05-09,3,20139.0,11578.0,0.0
2021-05-09,4,19642.0,11373.0,0.0
2021-05-09,5,19425.0,11167.0,0.0
2021-05-09,6,19384.0,10790.0,0.0
2021-05-09,7,19568.0,10299.0,4.1
2021-05-09,8,19523.0,9817.0,244.5
2021-05-09,9,20415.0,9129.0,1143.8
2021-05-09,10,22215.0,8678.0,2523.6
2021-05-09,11,23782.0,9288.0,3600.2
2021-05-09,12,24613.0,10527.0,4212.9
2021-05-09,13,24936.0,12029.0,4497.5
2021-05-09,14,25242.0,13268.0,4503.6
2021-05-09,15,24905.0,14214.0,4637.6
2021-05-09,16,23389.0,14191.0,4159.4
2021-05-09,17,22567.0,14614.0,4313.8
2021-05-09,18,22228.0,13952.0,3833.2
2021-05-09,19,22287.0,13653.0,3191.3
2021-05-09,20,22894.0,13365.0,1905.9
2021-05-09,21,24148.0,12795.0,583.1
2021-05-09,22,26086.0,12164.0,58.8
2021-05-09,23,25543.0,11445.0,0.0
2021-05-09,24,23801.0,10621.0,0.0
2021-05-10,1,22078.0,9395.0,0.0
2021-05-10,2,21048.0,8313.0,0.0
2021-05-10,3,20328.0,7757.0,0.0
2021-05-10,4,20106.0,7302.0,0.0
2021-05-10,5,20260.0,6864.0,0.0
2021-05-10,6,21010.0,6402.0,0.0
2021-05-10,7,23385.0,6062.0,2.8
2021-05-10,8,26310.0,5729.0,338.0
2021-05-10,9,28835.0,5517.0,2043.5
2021-05-10,10,29963.0,5390.0,4092.2
2021-05-10,11,30302.0,5346.0,5775.4
2021-05-10,12,30482.0,5561.0,6461.5
2021-05-10,13,31087.0,5818.0,7127.3
2021-05-10,14,30701.0,6099.0,6689.2
2021-05-10,15,29822.0,6646.0,6466.7
2021-05-10,16,28756.0,7241.0,5974.3
2021-05-10,17,28322.0,7884.0,5754.8
2021-05-10,18,27990.0,8581.0,4485.2
2021-05-10,19,27905.0,9275.0,3471.5
2021-05-10,20,28262.0,9875.0,2133.9
2021-05-10,21,28868.0,9912.0,541.4
2021-05-10,22,29794.0,9934.0,35.8
2021-05-10,23,27925.0,10051.0,0.0
2021-05-10,24,25419.0,10190.0,0.0
2021-05-11,1,24013.0,10569.0,0.0
2021-05-11,2,22824.0,10971.0,0.0
2021-05-11,3,22114.0,11263.0,0.0
